date,value,mom_pct,yoy_pct
2020-01-01,168.1,,
2020-04-01,153.16,-8.88756692444973,
2020-07-01,165.3,7.926351527814068,
2020-10-01,171.63,3.8294010889292185,
2021-01-01,173.16,0.8914525432616616,
2021-04-01,171.96,-0.6930006930006893,
2021-07-01,172.18,0.12793672947197798,
2021-10-01,174.46,1.3241956092461482,
2022-01-01,175.72,0.7222285910810422,
2022-04-01,177.74,1.1495561119963638,
2022-07-01,179.56,1.0239675931135395,
2022-10-01,180.3,0.41211851191802484,
2023-01-01,182.79,1.381031613976691,8.738845925044615
2023-04-01,184.25,0.7987307839597335,20.29903369025856
2023-07-01,184.44,0.10312075983718305,11.578947368421044
2023-10-01,185.03,0.3198872261982233,7.807492862553178
2024-01-01,186.47,0.7782521753229243,7.686532686532699
2024-04-01,189.63,1.6946425698503687,10.275645498953235
2024-07-01,191.19,0.8226546432526405,11.040771285863627
2024-10-01,191.19,0.0,9.589590737131704
2025-01-01,194.02,1.4802029394842986,10.414295470066026
2025-04-01,194.59,0.29378414596432645,9.480139529650057
2025-07-01,194.64,0.02569505113314552,8.39830697259969
2025-10-01,194.92,0.14385532264693524,8.108707709373263
