date,value,mom_pct,yoy_pct
2020-01-01,133.89108608957252,-1.3803751371866957,-0.47953902072077614
2020-02-01,128.97363874659834,-3.672721976192228,-2.4905892886696757
2020-03-01,128.21106074025664,-0.5912665671470863,-11.55616588535231
2020-04-01,113.29503444580128,-11.63396216233934,-24.427768132675855
2020-05-01,131.02956919734908,15.65340867611611,-20.16997524911277
2020-06-01,132.52196526648828,1.1389765518433848,-12.155065265928421
2020-07-01,127.46368946979555,-3.8169338845232548,-13.158285201461995
2020-08-01,125.18389375984724,-1.788584434854723,-11.391131154812395
2020-09-01,127.17507609335082,1.5906058468859285,-5.710378040978126
2020-10-01,131.34550189452142,3.279279186834816,-7.267638332934656
2020-11-01,132.068655252994,0.5505733717880323,-4.139579498962753
2020-12-01,133.85436559461567,1.3521076126662424,-1.4074222061379427
2021-01-01,131.521537397349,-1.7428106934754495,-1.7697583621349655
2021-02-01,126.2392669683769,-4.016277891440289,-2.120101289530818
2021-03-01,145.95690010360465,15.619255092923702,13.841114222819972
2021-04-01,147.28084401862384,0.9070786746494308,29.99761617008987
2021-05-01,151.16932233869107,2.6401792751646225,15.370387970221188
2021-06-01,148.97961710860557,-1.4485116399341469,12.418810579078432
2021-07-01,142.42591306097333,-4.3990608747870645,11.738420293195183
2021-08-01,140.9749407280367,-1.0187558582232525,12.614280075424888
2021-09-01,141.29608908940978,0.22780528206969297,11.103600980504735
2021-10-01,139.514758696893,-1.2607075001131673,6.219670018796686
2021-11-01,143.75187761771426,3.0370399235157164,8.846324922699921
2021-12-01,147.2298783220945,2.419447148808329,9.99258609763032
2022-01-01,139.63796162490004,-5.156505448293336,6.171174993970729
2022-02-01,137.849513530395,-1.280774993915501,9.1970167768215
2022-03-01,153.93085077631517,11.665864342984666,5.463222819236613
2022-04-01,157.66169211629358,2.423712544407297,7.048335557037588
2022-05-01,164.689363089992,4.4574372375216775,8.94364050995058
2022-06-01,161.45483436245846,-1.9640179953614223,8.373774544445567
2022-07-01,152.44538769472058,-5.580165315776231,7.034867755741803
2022-08-01,151.46573902518026,-0.6426227020407627,7.44160504197835
2022-09-01,149.1743493373038,-1.512810555458699,5.575710055859218
2022-10-01,146.55439498927336,-1.7563035197870058,5.045800428666136
2022-11-01,148.0304944353044,1.0072024425736847,2.976390213815816
2022-12-01,146.18080800461092,-1.2495306711968523,-0.7125390100428675
2023-01-01,143.03019028689684,-2.1552882082952363,2.429302621237839
2023-02-01,137.2620271116816,-4.032829127644444,-0.4261795371398813
2023-03-01,155.06056763764474,12.966834965566676,0.7339119193014998
2023-04-01,150.02108492527952,-3.250009199077486,-4.846203975394503
2023-05-01,153.7724057047094,2.500529029834886,-6.628817538942822
2023-06-01,152.55703188468178,-0.7903718579791996,-5.511016447981687
2023-07-01,150.22297368979832,-1.5299577908986728,-1.4578427320954823
2023-08-01,151.94203814961483,1.1443419189439474,0.31445997457906216
2023-09-01,148.4322432674413,-2.309956431358051,-0.49747565393062354
2023-10-01,147.50696065166397,-0.6233703644228927,0.6499741358560573
2023-11-01,146.3594953281363,-0.7779058821755558,-1.1288208646080045
2023-12-01,139.3357657776694,-4.79895720788035,-4.682586120830323
2024-01-01,137.5460273956858,-1.2844788069987567,-3.8342694505339336
2024-02-01,133.63722385882616,-2.841814926151942,-2.6407909959730858
2024-03-01,142.5686204636574,6.683314982857125,-8.056172735791412
2024-04-01,147.26512436842066,3.2942058985276246,-1.837048810993147
2024-05-01,156.7765836855713,6.4587317315913495,1.9536521959803599
2024-06-01,147.3651696242483,-6.003073826508675,-3.403227105491946
2024-07-01,149.69752779125386,1.5827065329973244,-0.3497773247582492
2024-08-01,147.3275738266558,-1.5831617258922681,-3.0369898805854167
2024-09-01,144.84378186204515,-1.6858975547463073,-2.417575404375283
2024-10-01,147.99465868829566,2.175362163114136,0.33062713412106426
2024-11-01,148.06937327842638,0.05048465315771189,1.1682726470575444
2024-12-01,148.56734716216033,0.3363111983985867,6.625421213976956
2025-01-01,146.29581848082546,-1.528955537487997,6.361354995712598
2025-02-01,141.20217650743407,-3.481741328142607,5.660812481857236
2025-03-01,150.40653531756544,6.518567233024752,5.497643751070758
2025-04-01,158.74102716126998,5.541309641969527,7.792681968705284
2025-05-01,164.87786600141823,3.8659437638094873,5.167405823879112
2025-06-01,156.5941266091338,-5.02416703538191,6.262644699841569
2025-07-01,153.92340824679954,-1.7055035333480295,2.822946055220399
2025-08-01,150.52771937643857,-2.2060899697051606,2.172129402977907
2025-09-01,151.85371940111096,0.880900893314096,4.8396537627982905
2025-10-01,152.68993540896943,0.5506720620057193,3.1725987696372915
2025-11-01,147.87681054545467,-3.152221428755686,-0.13004899575661533
2025-12-01,153.73541944556123,3.961817189927652,3.478605751612429
