date,value,mom_pct,yoy_pct
2020-01-01,93.3,,
2020-02-01,91.9,-1.500535905680589,
2020-03-01,90.8,-1.196953210010887,
2020-04-01,70.2,-22.687224669603523,
2020-05-01,82.9,18.091168091168086,
2020-06-01,91.3,10.13268998793726,
2020-07-01,106.0,16.10076670317635,
2020-08-01,109.4,3.207547169811331,
2020-09-01,111.1,1.5539305301645268,
2020-10-01,113.4,2.070207020702086,
2020-11-01,105.1,-7.319223985890666,
2020-12-01,97.1,-7.611798287345383,
2021-01-01,95.5,-1.6477857878475777,2.3579849946409492
2021-02-01,92.2,-3.4554973821989465,0.32644178454841466
2021-03-01,100.3,8.785249457700651,10.462555066079293
2021-04-01,94.7,-5.583250249252236,34.900284900284895
2021-05-01,103.0,8.76451953537487,24.246079613992745
2021-06-01,102.4,-0.5825242718446533,12.157721796276032
2021-07-01,107.5,4.98046875,1.4150943396226356
2021-08-01,108.8,1.209302325581385,-0.5484460694698434
2021-09-01,106.6,-2.0220588235294157,-4.050405040504046
2021-10-01,104.6,-1.8761726078799223,-7.760141093474438
2021-11-01,100.6,-3.824091778202676,-4.281636536631783
2021-12-01,92.3,-8.250497017892645,-4.943357363542733
2022-01-01,90.1,-2.3835319609967542,-5.6544502617801085
2022-02-01,89.8,-0.33296337402884957,-2.6030368763557576
2022-03-01,98.4,9.576837416481077,-1.8943170488534333
2022-04-01,94.6,-3.861788617886186,-0.10559662090814381
2022-05-01,102.7,8.562367864693465,-0.2912621359223322
2022-06-01,101.8,-0.8763388510223957,-0.5859375000000111
2022-07-01,107.1,5.206286836935159,-0.37209302325581506
2022-08-01,110.7,3.3613445378151363,1.7463235294117752
2022-09-01,105.6,-4.607046070460708,-0.9380863039399667
2022-10-01,105.9,0.28409090909091717,1.2428298279158811
2022-11-01,101.4,-4.249291784702547,0.7952286282306265
2022-12-01,92.0,-9.270216962524657,-0.325027085590468
2023-01-01,90.4,-1.7391304347825987,0.33296337402886067
2023-02-01,87.4,-3.31858407079646,-2.6726057906458656
2023-03-01,99.4,13.729977116704806,1.0162601626016343
2023-04-01,92.0,-7.4446680080482945,-2.748414376321351
2023-05-01,104.7,13.80434782608695,1.9474196689386547
2023-06-01,101.9,-2.6743075453677156,0.09823182711199419
2023-07-01,105.5,3.5328753680078373,-1.4939309056956063
2023-08-01,111.3,5.497630331753545,0.5420054200542035
2023-09-01,106.3,-4.492362982929022,0.6628787878787845
2023-10-01,107.0,0.6585136406396908,1.0387157695939564
2023-11-01,102.8,-3.9252336448598157,1.380670611439827
2023-12-01,92.7,-9.824902723735407,0.7608695652173925
2024-01-01,93.8,1.1866235167206085,3.761061946902644
2024-02-01,92.4,-1.492537313432829,5.720823798626995
2024-03-01,96.5,4.43722943722944,-2.917505030181089
2024-04-01,99.7,3.3160621761658016,8.369565217391317
2024-05-01,103.5,3.811434302908734,-1.1461318051575908
2024-06-01,105.2,1.6425120772946888,3.238469087340534
2024-07-01,112.0,6.4638783269961975,6.161137440758302
2024-08-01,113.8,1.6071428571428514,2.246181491464516
2024-09-01,109.7,-3.602811950790852,3.19849482596426
2024-10-01,113.6,3.555150410209662,6.168224299065406
2024-11-01,104.6,-7.922535211267601,1.7509727626459082
2024-12-01,94.0,-10.133843212237093,1.4023732470334282
2025-01-01,95.0,1.0638297872340496,1.279317697228155
2025-02-01,93.5,-1.5789473684210575,1.1904761904761862
2025-03-01,99.8,6.737967914438503,3.4196891191709877
2025-04-01,99.2,-0.6012024048096087,-0.5015045135406182
2025-05-01,107.1,7.9637096774193505,3.4782608695652195
2025-06-01,103.8,-3.081232492997199,-1.3307984790874583
2025-07-01,112.3,8.188824662813099,0.2678571428571308
2025-08-01,113.0,0.6233303650934996,-0.7029876977152849
2025-09-01,111.9,-0.9734513274336276,2.0054694621695512
2025-10-01,113.1,1.072386058981234,-0.4401408450704247
2025-11-01,103.2,-8.753315649867366,-1.338432122370925
2025-12-01,93.9,-9.011627906976738,-0.10638297872339608
2026-01-01,95.1,1.2779552715654896,0.10526315789474161
