date,value,mom_pct,yoy_pct
2020-01-01,104.507,,
2020-02-01,104.711,0.19520223525695268,
2020-03-01,104.632,-0.0754457506852102,
2020-04-01,104.293,-0.3239926599892917,
2020-05-01,104.402,0.10451324633484749,
2020-06-01,104.565,0.15612727725522468,
2020-07-01,104.937,0.3557595753837406,
2020-08-01,105.243,0.29160353354868995,
2020-09-01,105.41,0.15868038729416334,
2020-10-01,105.507,0.09202162982639983,
2020-11-01,105.605,0.09288483228599986,
2020-12-01,105.896,0.2755551347000562,
2021-01-01,106.281,0.36356425171866213,1.6974939477738316
2021-02-01,106.501,0.20699842869373875,1.7094670091967412
2021-03-01,106.933,0.40562999408455536,2.1991360195733556
2021-04-01,107.558,0.5844781311662439,3.1306032044336574
2021-05-01,108.099,0.5029844363041214,3.5411199019175887
2021-06-01,108.603,0.46623928065938625,3.8617128102137466
2021-07-01,109.058,0.418957119048291,3.92711817566731
2021-08-01,109.409,0.32184709053897365,3.9584580447155737
2021-09-01,109.641,0.21204836896415724,4.013850678303776
2021-10-01,110.188,0.498900958583004,4.436672448273571
2021-11-01,110.77,0.5281881874614314,4.8908669097107005
2021-12-01,111.418,0.5849959375282099,5.2145501246505965
2022-01-01,111.976,0.5008167441526545,5.35843659732218
2022-02-01,112.468,0.4393798671143756,5.602764293293028
2022-03-01,112.914,0.39655724294911376,5.593221924008485
2022-04-01,113.307,0.34805250013285605,5.345023150300299
2022-05-01,113.703,0.3494929704254801,5.184136763522318
2022-06-01,114.376,0.59189291399524,5.31569109508947
2022-07-01,114.628,0.22032594250540605,5.107374057840786
2022-08-01,115.276,0.5653069058170646,5.362447330658338
2022-09-01,115.788,0.4441514278774372,5.606479327988612
2022-10-01,116.204,0.3592772998929128,5.459759683450094
2022-11-01,116.539,0.2882861175174778,5.20808883271644
2022-12-01,116.952,0.35438780150851557,4.9668814733705435
2023-01-01,117.505,0.4728435597510128,4.937665213974429
2023-02-01,117.929,0.3608357091187564,4.855603371625716
2023-03-01,118.315,0.3273155881929002,4.783286394955444
2023-04-01,118.734,0.3541393737057863,4.789642299240104
2023-05-01,119.083,0.29393434062694457,4.731625374880166
2023-06-01,119.39,0.2578033808352087,4.383786808421353
2023-07-01,119.556,0.13904012061312088,4.299124123250864
2023-08-01,119.689,0.11124493960987802,3.8282036156702226
2023-09-01,120.058,0.3082990082631021,3.687774208035388
2023-10-01,120.241,0.15242632727514582,3.4740628549791763
2023-11-01,120.374,0.11061118919502011,3.2907438711504255
2023-12-01,120.592,0.18110223137888237,3.1123879882344996
2024-01-01,121.217,0.5182765025872449,3.159014510020852
2024-02-01,121.537,0.26398937442768666,3.059467984974007
2024-03-01,122.009,0.3883591005208187,3.122173857921662
2024-04-01,122.304,0.2417854420575516,3.006720905553606
2024-05-01,122.383,0.06459314495028678,2.7711764063720334
2024-06-01,122.677,0.2402294436318897,2.7531619063573265
2024-07-01,122.911,0.19074480138900896,2.8062163337682744
2024-08-01,123.128,0.17655051215921258,2.873279917118543
2024-09-01,123.466,0.2745110779026616,2.838627996468368
2024-10-01,123.832,0.29643788573372465,2.9865021082658982
2024-11-01,123.962,0.10498094192132879,2.980710120125618
2024-12-01,124.196,0.1887675255320076,2.9885896245190446
2025-01-01,124.587,0.3148249541047976,2.7801380994415092
2025-02-01,125.145,0.44787979484215423,2.9686432938117457
2025-03-01,125.267,0.09748691517839081,2.670294814316976
2025-04-01,125.502,0.1875992879210031,2.614795918367352
2025-05-01,125.79,0.22947841468663466,2.783883382495933
2025-06-01,126.121,0.26313697432227556,2.8073722050588
2025-07-01,126.43,0.24500281475725583,2.86304724556794
2025-08-01,126.714,0.2246302301668779,2.912416347215907
2025-09-01,126.954,0.18940290733462373,2.825069249833967
2025-10-01,127.245,0.2292168817051854,2.7561534982880165
2025-11-01,127.473,0.1791818931981659,2.832319581807319
2025-12-01,127.929,0.35772281188957145,3.00573287384458
2026-01-01,128.394,0.3634828694041303,3.0556960196489236
